0.000000E+00	2.017232E+41
1.232548E+13	2.017232E+41
2.466394E+13	2.017232E+41
3.703295E+13	2.017232E+41
4.944399E+13	2.017232E+41
6.192196E+13	2.017232E+41
7.446302E+13	2.017232E+41
8.707618E+13	2.017232E+41
9.978194E+13	2.017232E+41
1.125858E+14	2.017232E+41
1.254827E+14	2.017232E+41
1.384863E+14	2.017232E+41
1.515983E+14	2.017232E+41
1.648128E+14	2.017232E+41
1.781367E+14	2.017232E+41
1.915677E+14	2.017232E+41
2.051026E+14	2.017232E+41
2.187366E+14	2.017232E+41
2.324642E+14	2.017232E+41
2.462784E+14	2.017232E+41
2.601751E+14	2.017232E+41
2.741439E+14	2.017232E+41
2.881758E+14	2.017232E+41
3.022606E+14	2.017232E+41
3.163965E+14	2.017232E+41
3.305658E+14	2.017232E+41
3.447676E+14	4.010233E+41
3.589816E+14	4.010233E+41
3.732085E+14	4.010233E+41
3.874383E+14	4.010233E+41
4.016609E+14	4.010233E+41
4.158664E+14	4.010233E+41
4.300450E+14	4.010233E+41
4.441871E+14	4.010233E+41
4.582834E+14	4.010233E+41
4.723251E+14	4.010233E+41
4.863143E+14	4.010233E+41
5.002324E+14	4.010233E+41
5.140810E+14	4.010233E+41
5.278516E+14	4.010233E+41
5.415317E+14	4.010233E+41
5.551215E+14	4.010233E+41
5.686153E+14	4.010233E+41
5.820088E+14	4.010233E+41
5.952985E+14	4.010233E+41
6.084839E+14	4.010233E+41
6.215642E+14	4.010233E+41
6.345397E+14	4.010233E+41
6.474120E+14	4.010233E+41
6.601843E+14	4.010233E+41
6.728609E+14	2.877022E+38
6.854473E+14	2.877022E+38
6.979609E+14	2.877022E+38
7.104000E+14	2.877022E+38
7.227858E+14	2.877022E+38
7.351169E+14	2.877022E+38
7.474172E+14	2.877022E+38
7.596851E+14	2.877022E+38
7.719468E+14	2.877022E+38
7.842148E+14	2.877022E+38
7.965018E+14	2.877022E+38
8.088198E+14	2.877022E+38
8.211806E+14	2.877022E+38
8.335952E+14	2.877022E+38
8.460878E+14	2.877022E+38
8.586538E+14	2.877022E+38
8.713137E+14	2.877022E+38
8.840622E+14	2.877022E+38
8.969161E+14	2.877022E+38
9.098783E+14	2.877022E+38
9.229427E+14	2.877022E+38
9.361190E+14	2.877022E+38
9.494065E+14	2.877022E+38
9.628028E+14	2.877022E+38
9.763045E+14	2.877022E+38
9.899071E+14	2.877022E+38
1.003605E+15	7.526307E+38
1.017392E+15	7.526307E+38
1.031261E+15	7.526307E+38
1.045205E+15	7.526307E+38
1.059212E+15	7.526307E+38
1.073280E+15	7.526307E+38
1.087393E+15	7.526307E+38
1.101541E+15	7.526307E+38
1.115721E+15	7.526307E+38
1.129926E+15	7.526307E+38
1.144133E+15	7.526307E+38
1.158343E+15	7.526307E+38
1.172546E+15	7.526307E+38
1.186732E+15	7.526307E+38
1.200892E+15	7.526307E+38
1.215014E+15	7.526307E+38
1.229091E+15	7.526307E+38
1.243122E+15	7.526307E+38
1.257090E+15	7.526307E+38
1.270995E+15	7.526307E+38
1.284821E+15	7.526307E+38
1.298568E+15	7.526307E+38
1.312228E+15	7.526307E+38
1.325792E+15	7.526307E+38
1.339258E+15	5.837576E+26
1.352622E+15	3.201924E+39
1.365882E+15	3.201121E+39
1.379033E+15	3.200324E+39
1.392077E+15	3.199533E+39
1.405017E+15	3.198750E+39
1.417852E+15	3.197973E+39
1.430585E+15	3.197202E+39
1.443221E+15	3.196438E+39
1.455766E+15	3.195681E+39
1.468225E+15	3.194930E+39
1.480619E+15	3.194185E+39
1.492946E+15	3.193445E+39
1.505229E+15	3.192710E+39
1.517467E+15	3.191980E+39
1.529685E+15	3.191253E+39
1.541896E+15	3.190530E+39
1.554117E+15	3.189809E+39
1.566356E+15	3.189089E+39
1.578627E+15	3.188369E+39
1.590937E+15	3.187649E+39
1.603302E+15	3.186927E+39
1.615731E+15	3.186204E+39
1.628249E+15	3.185478E+39
1.640849E+15	3.184750E+39
1.653551E+15	3.184017E+39
1.666349E+15	3.183279E+39
1.679258E+15	2.349734E+39
1.692280E+15	2.349734E+39
1.705416E+15	2.349734E+39
1.718665E+15	2.349734E+39
1.732023E+15	2.349734E+39
1.745486E+15	2.349734E+39
1.759053E+15	2.349734E+39
1.772718E+15	2.349734E+39
1.786474E+15	2.349734E+39
1.800315E+15	2.349734E+39
1.814230E+15	2.349734E+39
1.828215E+15	2.349734E+39
1.842258E+15	2.349734E+39
1.856347E+15	2.349734E+39
1.870481E+15	2.349734E+39
1.884640E+15	2.349734E+39
1.898823E+15	2.349734E+39
