0.000000E+00	1.000000E+06
1.232548E+13	9.999997E+05
2.466394E+13	9.999993E+05
3.703295E+13	9.999990E+05
4.944399E+13	9.999987E+05
6.192196E+13	9.999984E+05
7.446302E+13	9.999980E+05
8.707618E+13	9.999977E+05
9.978194E+13	9.999974E+05
1.125858E+14	9.999971E+05
1.254827E+14	9.999967E+05
1.384863E+14	9.999964E+05
1.515983E+14	9.999960E+05
1.648128E+14	9.999957E+05
1.781367E+14	9.999953E+05
1.915677E+14	9.999950E+05
2.051026E+14	9.999946E+05
2.187366E+14	9.999943E+05
2.324642E+14	9.999939E+05
2.462784E+14	9.999936E+05
2.601751E+14	9.999932E+05
2.741439E+14	9.999928E+05
2.881758E+14	9.999925E+05
3.022606E+14	9.999921E+05
3.163965E+14	9.999917E+05
3.305658E+14	9.999914E+05
3.447676E+14	9.999906E+05
3.589816E+14	9.999899E+05
3.732085E+14	9.999892E+05
3.874383E+14	9.999884E+05
4.016609E+14	9.999877E+05
4.158664E+14	9.999869E+05
4.300450E+14	9.999862E+05
4.441871E+14	9.999855E+05
4.582834E+14	9.999847E+05
4.723251E+14	9.999840E+05
4.863143E+14	9.999833E+05
5.002324E+14	9.999826E+05
5.140810E+14	9.999818E+05
5.278516E+14	9.999811E+05
5.415317E+14	9.999804E+05
5.551215E+14	9.999797E+05
5.686153E+14	9.999790E+05
5.820088E+14	9.999783E+05
5.952985E+14	9.999776E+05
6.084839E+14	9.999769E+05
6.215642E+14	9.999763E+05
6.345397E+14	9.999756E+05
6.474120E+14	9.999749E+05
6.601843E+14	9.999743E+05
6.728609E+14	9.999743E+05
6.854473E+14	9.999743E+05
6.979609E+14	9.999743E+05
7.104000E+14	9.999743E+05
7.227858E+14	9.999743E+05
7.351169E+14	9.999743E+05
7.474172E+14	9.999743E+05
7.596851E+14	9.999743E+05
7.719468E+14	9.999743E+05
7.842148E+14	9.999743E+05
7.965018E+14	9.999743E+05
8.088198E+14	9.999743E+05
8.211806E+14	9.999743E+05
8.335952E+14	9.999743E+05
8.460878E+14	9.999743E+05
8.586538E+14	9.999743E+05
8.713137E+14	9.999743E+05
8.840622E+14	9.999743E+05
8.969161E+14	9.999743E+05
9.098783E+14	9.999743E+05
9.229427E+14	9.999743E+05
9.361190E+14	9.999743E+05
9.494065E+14	9.999743E+05
9.628028E+14	9.999743E+05
9.763045E+14	9.999743E+05
9.899071E+14	9.999743E+05
1.003605E+15	9.999743E+05
1.017392E+15	9.999743E+05
1.031261E+15	9.999743E+05
1.045205E+15	9.999742E+05
1.059212E+15	9.999742E+05
1.073280E+15	9.999742E+05
1.087393E+15	9.999742E+05
1.101541E+15	9.999742E+05
1.115721E+15	9.999742E+05
1.129926E+15	9.999742E+05
1.144133E+15	9.999742E+05
1.158343E+15	9.999742E+05
1.172546E+15	9.999742E+05
1.186732E+15	9.999742E+05
1.200892E+15	9.999742E+05
1.215014E+15	9.999742E+05
1.229091E+15	9.999742E+05
1.243122E+15	9.999742E+05
1.257090E+15	9.999742E+05
1.270995E+15	9.999742E+05
1.284821E+15	9.999742E+05
1.298568E+15	9.999742E+05
1.312228E+15	9.999742E+05
1.325792E+15	9.999742E+05
1.339258E+15	1.000294E+06
1.352622E+15	1.000611E+06
1.365882E+15	1.000926E+06
1.379033E+15	1.001239E+06
1.392077E+15	1.001548E+06
1.405017E+15	1.001856E+06
1.417852E+15	1.002161E+06
1.430585E+15	1.002463E+06
1.443221E+15	1.002764E+06
1.455766E+15	1.003062E+06
1.468225E+15	1.003358E+06
1.480619E+15	1.003653E+06
1.492946E+15	1.003946E+06
1.505229E+15	1.004238E+06
1.517467E+15	1.004529E+06
1.529685E+15	1.004820E+06
1.541896E+15	1.005111E+06
1.554117E+15	1.005402E+06
1.566356E+15	1.005693E+06
1.578627E+15	1.005985E+06
1.590937E+15	1.006278E+06
1.603302E+15	1.006573E+06
1.615731E+15	1.006869E+06
1.628249E+15	1.007167E+06
1.640849E+15	1.007467E+06
1.653551E+15	1.007770E+06
1.666349E+15	1.008075E+06
1.679258E+15	1.008075E+06
1.692280E+15	1.008075E+06
1.705416E+15	1.008075E+06
1.718665E+15	1.008075E+06
1.732023E+15	1.008075E+06
1.745486E+15	1.008075E+06
1.759053E+15	1.008075E+06
1.772718E+15	1.008075E+06
1.786474E+15	1.008075E+06
1.800315E+15	1.008075E+06
1.814230E+15	1.008075E+06
1.828215E+15	1.008075E+06
1.842258E+15	1.008075E+06
1.856347E+15	1.008075E+06
1.870481E+15	1.008075E+06
1.884640E+15	1.008075E+06
1.898823E+15	1.008075E+06
1.913009E+15	1.008075E+06
1.927200E+15	1.008075E+06
1.941384E+15	1.008075E+06
1.955551E+15	1.008075E+06
1.969692E+15	1.008075E+06
1.983796E+15	1.008075E+06
1.997853E+15	1.008075E+06
2.011866E+15	1.008074E+06
2.025815E+15	1.008074E+06
2.039701E+15	1.008073E+06
2.053506E+15	1.008073E+06
2.067232E+15	1.008072E+06
2.080870E+15	1.008072E+06
2.094411E+15	1.008071E+06
2.107854E+15	1.008071E+06
2.121193E+15	1.008070E+06
2.134425E+15	1.008070E+06
2.147549E+15	1.008069E+06
2.160563E+15	1.008069E+06
2.173467E+15	1.008068E+06
2.186262E+15	1.008068E+06
2.198961E+15	1.008067E+06
2.211560E+15	1.008067E+06
2.224066E+15	1.008066E+06
2.236485E+15	1.008066E+06
2.248824E+15	1.008066E+06
2.261108E+15	1.008065E+06
2.273332E+15	1.008065E+06
2.285523E+15	1.008064E+06
2.297693E+15	1.008064E+06
2.309859E+15	1.008063E+06
2.322030E+15	1.008063E+06
2.334220E+15	1.008062E+06
2.346440E+15	1.008295E+06
2.358703E+15	1.008529E+06
2.371021E+15	1.008764E+06
2.383401E+15	1.009000E+06
2.395855E+15	1.009237E+06
2.408407E+15	1.009476E+06
2.421049E+15	1.009717E+06
2.433800E+15	1.009960E+06
2.446664E+15	1.010206E+06
2.459643E+15	1.010453E+06
2.472728E+15	1.010703E+06
2.485929E+15	1.010955E+06
2.499243E+15	1.011209E+06
2.512668E+15	1.011465E+06
2.526199E+15	1.011723E+06
2.539829E+15	1.011983E+06
2.553553E+15	1.012245E+06
2.567361E+15	1.012509E+06
2.581250E+15	1.012774E+06
2.595207E+15	1.013041E+06
2.609223E+15	1.013308E+06
2.623287E+15	1.013577E+06
2.637396E+15	1.013846E+06
2.651531E+15	1.014117E+06
2.665692E+15	1.014387E+06
2.679869E+15	1.014497E+06
2.694039E+15	1.014606E+06
2.708204E+15	1.014715E+06
2.722352E+15	1.014824E+06
2.736475E+15	1.014933E+06
2.750561E+15	1.015042E+06
2.764611E+15	1.015150E+06
2.778606E+15	1.015258E+06
2.792538E+15	1.015366E+06
2.806405E+15	1.015473E+06
2.820192E+15	1.015579E+06
2.833900E+15	1.015685E+06
2.847519E+15	1.015790E+06
2.861042E+15	1.015894E+06
2.874463E+15	1.015998E+06
2.887780E+15	1.016101E+06
2.900989E+15	1.016203E+06
2.914088E+15	1.016304E+06
2.927075E+15	1.016404E+06
2.939950E+15	1.016504E+06
2.952716E+15	1.016602E+06
2.965375E+15	1.016700E+06
2.977931E+15	1.016797E+06
2.990401E+15	1.016893E+06
3.002782E+15	1.016989E+06
3.015082E+15	1.017102E+06
3.027324E+15	1.017214E+06
3.039504E+15	1.017326E+06
3.051650E+15	1.017437E+06
3.063778E+15	1.017549E+06
3.075896E+15	1.017660E+06
3.088018E+15	1.017771E+06
3.100157E+15	1.017883E+06
3.112327E+15	1.017995E+06
3.124540E+15	1.018107E+06
3.136807E+15	1.018220E+06
3.149139E+15	1.018333E+06
3.161543E+15	1.018447E+06
3.174031E+15	1.018561E+06
3.186624E+15	1.018677E+06
3.199327E+15	1.018794E+06
3.212133E+15	1.018912E+06
3.225056E+15	1.019030E+06
3.238096E+15	1.019150E+06
3.251254E+15	1.019271E+06
